subject,trial,window,label,Fp1-Fp2,Fp1-F3,Fp1-F4,Fp1-C3,Fp1-C4,Fp1-O1,Fp1-O2,Fp2-F3,Fp2-F4,Fp2-C3,Fp2-C4,Fp2-O1,Fp2-O2,F3-F4,F3-C3,F3-C4,F3-O1,F3-O2,F4-C3,F4-C4,F4-O1,F4-O2,C3-C4,C3-O1,C3-O2,C4-O1,C4-O2,O1-O2
1,3,14,verbal,0.8754009,0.8523427,0.7062234,0.69547457,0.6803621,0.76907814,0.6761598,0.82865345,0.8868475,0.8408636,0.8331192,0.9261396,0.8394075,0.6931043,0.64595705,0.65638,0.76567215,0.6873957,0.8931152,0.85348916,0.9457243,0.9579328,0.77100384,0.8485463,0.7957787,0.89985484,0.8582817,0.9423682
1,3,15,verbal,0.90413415,0.86237437,0.8339547,0.6389168,0.8250057,0.87798595,0.87734574,0.82680035,0.9443791,0.7764237,0.893858,0.97397655,0.960565,0.76524615,0.5197338,0.75951046,0.82851106,0.8443707,0.8416603,0.88982886,0.96231043,0.9759281,0.75880104,0.80273134,0.7529443,0.9059449,0.8868494,0.9720433
1,4,1,verbal,0.9017531,0.8594201,0.8692072,0.66230893,0.76914084,0.8943983,0.9138961,0.85438424,0.94181705,0.7728776,0.863721,0.9801132,0.969117,0.79143953,0.53471625,0.74668944,0.84562,0.87986064,0.832541,0.8579622,0.95178753,0.97423506,0.7211773,0.79971826,0.75633955,0.8855891,0.85875744,0.9725793
1,4,2,verbal,0.9050656,0.8317658,0.7759672,0.5280397,0.7759917,0.8569878,0.8504206,0.8111886,0.8685831,0.65586853,0.85272175,0.9359666,0.90900004,0.68266344,0.4401423,0.71376854,0.7958749,0.80639124,0.7886971,0.9095853,0.92495924,0.9539814,0.72167397,0.7502286,0.6842531,0.92216885,0.9162635,0.9574148
1,4,3,verbal,0.8809657,0.76980174,0.8071172,0.6091231,0.7998145,0.85749555,0.8525583,0.7610249,0.91129297,0.74169236,0.89485496,0.96607524,0.94781864,0.6538173,0.44539908,0.64408904,0.75061214,0.75711596,0.8484853,0.8598297,0.94753945,0.95400447,0.74822205,0.8033914,0.7665327,0.9063766,0.8677052,0.9635892
1,4,4,verbal,0.87869483,0.8348687,0.76568794,0.44732812,0.7631182,0.8504265,0.8402849,0.76531875,0.91175205,0.5901403,0.8822306,0.94722927,0.9523024,0.647403,0.27564952,0.6968174,0.73691714,0.7525888,0.7228801,0.899686,0.92373675,0.9690583,0.6321912,0.6690092,0.6248142,0.9199702,0.9046931,0.95503783
1,4,5,verbal,0.8652313,0.8294212,0.7382345,0.35794988,0.791055,0.7996508,0.80535966,0.7411786,0.93141603,0.5661531,0.92923784,0.9760099,0.96774775,0.574712,0.24301797,0.63037574,0.6770438,0.67921656,0.71121585,0.91491896,0.954442,0.9729878,0.6376342,0.64753515,0.61303073,0.9443541,0.90600276,0.9686494
1,4,6,verbal,0.88996613,0.8859836,0.80141515,0.48538968,0.7785211,0.8551286,0.8522534,0.8176595,0.9655217,0.6655975,0.92623484,0.9747013,0.9820953,0.71965873,0.3559777,0.7089487,0.76494354,0.7772991,0.7821025,0.92725784,0.951351,0.97020316,0.73521525,0.69476026,0.67866904,0.9470801,0.9074373,0.965068
1,4,7,verbal,0.7678265,0.84009963,0.57372034,0.25409424,0.5769432,0.67358583,0.6429688,0.7322412,0.85076535,0.51815045,0.8584535,0.9417083,0.9167199,0.48630607,0.12589866,0.51293284,0.6276307,0.59966993,0.7313565,0.90922517,0.87735814,0.9585805,0.6749462,0.64349145,0.61445135,0.89897037,0.90474755,0.91625166
1,4,8,verbal,0.85491824,0.74668866,0.7422201,0.6628876,0.80693865,0.82804817,0.7490589,0.8208769,0.8890311,0.6393826,0.9186849,0.9535601,0.93122405,0.64773875,0.420493,0.718608,0.7772345,0.74941444,0.7385987,0.87478507,0.8905376,0.95936173,0.6957392,0.70452094,0.6259893,0.9382665,0.88303334,0.9159451
